date,pollution,dew,temp,press,wnd_dir,wnd_spd,snow,rain
2014-09-04 22:00:00,49.0,17,24.0,1006.0,SE,1.79,0,0
2014-09-04 23:00:00,52.0,17,22.0,1006.0,SE,4.92,0,0
2014-09-05 00:00:00,60.0,17,22.0,1006.0,SE,8.05,0,0
2014-09-05 01:00:00,61.0,16,21.0,1006.0,SE,11.18,0,0
2014-09-05 02:00:00,64.0,16,20.0,1006.0,cv,0.89,0,0
2014-09-05 03:00:00,74.0,16,19.0,1007.0,NE,0.89,0,0
2014-09-05 04:00:00,80.0,16,19.0,1007.0,cv,0.89,0,0
2014-09-05 05:00:00,76.0,16,18.0,1008.0,NE,1.79,0,0
2014-09-05 06:00:00,70.0,16,18.0,1009.0,NE,3.58,0,0
2014-09-05 07:00:00,73.0,17,20.0,1010.0,NE,4.47,0,0
2014-09-05 08:00:00,86.0,16,21.0,1011.0,NE,6.26,0,0
2014-09-05 09:00:00,93.0,17,23.0,1011.0,cv,0.89,0,0
2014-09-05 10:00:00,96.0,18,25.0,1011.0,SE,3.13,0,0
2014-09-05 11:00:00,109.0,19,26.0,1011.0,SE,6.26,0,0
2014-09-05 12:00:00,109.0,19,27.0,1011.0,SE,9.39,0,0
2014-09-05 13:00:00,114.0,20,29.0,1010.0,SE,11.18,0,0
2014-09-05 14:00:00,90.0,19,29.0,1009.0,SE,14.31,0,0
2014-09-05 15:00:00,74.0,19,29.0,1009.0,SE,17.44,0,0
2014-09-05 16:00:00,75.0,19,29.0,1009.0,SE,20.57,0,0
2014-09-05 17:00:00,68.0,19,28.0,1009.0,SE,24.59,0,0
2014-09-05 18:00:00,70.0,19,27.0,1009.0,SE,27.72,0,0
2014-09-05 19:00:00,88.0,20,26.0,1009.0,SE,30.85,0,0
2014-09-05 20:00:00,143.0,21,25.0,1010.0,SE,33.98,0,0
2014-09-05 21:00:00,155.0,20,25.0,1011.0,SE,37.11,0,0
2014-09-05 22:00:00,147.0,20,23.0,1011.0,SE,38.9,0,0
2014-09-05 23:00:00,143.0,20,23.0,1011.0,SE,42.03,0,0
2014-09-06 00:00:00,148.0,20,22.0,1012.0,NE,0.89,0,0
2014-09-06 01:00:00,157.0,20,22.0,1012.0,cv,0.89,0,0
2014-09-06 02:00:00,152.0,21,22.0,1011.0,SE,1.79,0,0
2014-09-06 03:00:00,152.0,20,22.0,1012.0,SE,3.58,0,0
2014-09-06 04:00:00,147.0,20,21.0,1011.0,SE,5.37,0,0
2014-09-06 05:00:00,143.0,20,21.0,1012.0,SE,6.26,0,0
2014-09-06 06:00:00,139.0,20,21.0,1012.0,SE,8.05,0,0
2014-09-06 07:00:00,142.0,20,21.0,1012.0,cv,0.89,0,0
2014-09-06 08:00:00,139.0,20,22.0,1013.0,NE,0.89,0,0
2014-09-06 09:00:00,133.0,20,24.0,1013.0,cv,0.89,0,0
2014-09-06 10:00:00,137.0,20,25.0,1013.0,SE,1.79,0,0
2014-09-06 11:00:00,138.0,20,27.0,1012.0,cv,0.89,0,0
2014-09-06 12:00:00,138.0,20,27.0,1012.0,SE,1.79,0,0
2014-09-06 13:00:00,132.0,20,28.0,1011.0,SE,3.58,0,0
2014-09-06 14:00:00,135.0,20,28.0,1010.0,SE,6.71,0,0
2014-09-06 15:00:00,127.0,20,28.0,1010.0,SE,9.84,0,0
2014-09-06 16:00:00,109.0,20,28.0,1009.0,SE,13.86,0,0
2014-09-06 17:00:00,94.0,20,28.0,1009.0,SE,15.65,0,0
2014-09-06 18:00:00,100.0,19,27.0,1009.0,SE,17.44,0,0
2014-09-06 19:00:00,110.0,18,27.0,1009.0,SE,20.57,0,0
2014-09-06 20:00:00,123.0,20,25.0,1009.0,SE,23.7,0,0
2014-09-06 21:00:00,132.0,20,25.0,1009.0,SE,27.72,0,0
2014-09-06 22:00:00,138.0,19,24.0,1009.0,SE,30.85,0,0
2014-09-06 23:00:00,151.0,19,24.0,1009.0,SE,33.98,0,0
2014-09-07 00:00:00,162.0,19,24.0,1009.0,SE,35.77,0,0
2014-09-07 01:00:00,155.0,19,24.0,1009.0,SE,37.56,0,0
2014-09-07 02:00:00,143.0,19,24.0,1009.0,SE,39.35,0,0
2014-09-07 03:00:00,145.0,20,22.0,1008.0,SE,40.24,0,0
2014-09-07 04:00:00,147.0,20,22.0,1008.0,SE,42.03,0,0
2014-09-07 05:00:00,154.0,19,22.0,1008.0,SE,43.82,0,1
2014-09-07 06:00:00,163.0,20,22.0,1008.0,cv,0.89,0,2
2014-09-07 07:00:00,170.0,21,22.0,1009.0,cv,1.78,0,0
2014-09-07 08:00:00,174.0,21,23.0,1009.0,SE,1.79,0,0
2014-09-07 09:00:00,196.0,21,23.0,1009.0,cv,0.89,0,0
2014-09-07 10:00:00,207.0,21,24.0,1009.0,SE,1.79,0,1
2014-09-07 11:00:00,198.0,20,26.0,1008.0,SE,3.58,0,0
2014-09-07 12:00:00,176.0,20,27.0,1008.0,SE,5.37,0,0
2014-09-07 13:00:00,111.0,20,28.0,1007.0,SE,8.5,0,0
2014-09-07 14:00:00,85.0,17,29.0,1006.0,SE,12.52,0,0
2014-09-07 15:00:00,79.0,17,30.0,1005.0,SE,16.54,0,0
2014-09-07 16:00:00,100.0,18,29.0,1005.0,SE,19.67,0,0
2014-09-07 17:00:00,105.0,19,29.0,1005.0,SE,22.8,0,0
2014-09-07 18:00:00,110.0,20,27.0,1005.0,SE,25.93,0,0
2014-09-07 19:00:00,123.0,19,28.0,1006.0,SE,27.72,0,0
2014-09-07 20:00:00,124.0,20,25.0,1007.0,cv,0.89,0,0
2014-09-07 21:00:00,129.0,20,24.0,1008.0,NW,1.79,0,0
2014-09-07 22:00:00,140.0,20,22.0,1008.0,NW,2.68,0,0
2014-09-07 23:00:00,156.0,20,23.0,1009.0,NW,5.81,0,0
2014-09-08 00:00:00,104.0,19,21.0,1009.0,NW,8.94,0,0
2014-09-08 01:00:00,2.0,16,20.0,1010.0,NW,13.86,0,0
2014-09-08 02:00:00,2.0,10,19.0,1010.0,NW,16.99,0,0
2014-09-08 03:00:00,6.0,10,17.0,1010.0,NW,20.12,0,0
2014-09-08 04:00:00,5.0,7,18.0,1011.0,cv,0.89,0,0
2014-09-08 05:00:00,5.0,9,18.0,1011.0,NW,3.13,0,0
2014-09-08 06:00:00,6.0,8,18.0,1012.0,NW,6.26,0,0
2014-09-08 07:00:00,3.0,8,20.0,1012.0,NW,9.39,0,0
2014-09-08 08:00:00,3.0,8,23.0,1012.0,NW,13.41,0,0
2014-09-08 09:00:00,7.0,9,26.0,1012.0,NW,17.43,0,0
2014-09-08 10:00:00,7.0,8,27.0,1012.0,NE,1.79,0,0
2014-09-08 11:00:00,3.0,6,28.0,1011.0,NW,4.02,0,0
2014-09-08 12:00:00,3.0,6,29.0,1011.0,NW,7.15,0,0
2014-09-08 13:00:00,4.0,6,29.0,1010.0,cv,1.79,0,0
2014-09-08 14:00:00,6.0,5,29.0,1009.0,NW,1.79,0,0
2014-09-08 15:00:00,6.0,6,29.0,1008.0,cv,1.79,0,0
2014-09-08 16:00:00,4.0,7,29.0,1008.0,SE,1.79,0,0
2014-09-08 17:00:00,10.0,8,27.0,1008.0,SE,3.58,0,0
2014-09-08 18:00:00,15.0,9,25.0,1008.0,SE,6.71,0,0
2014-09-08 19:00:00,12.0,8,24.0,1008.0,SE,10.73,0,0
2014-09-08 20:00:00,14.0,8,24.0,1009.0,SE,13.86,0,0
2014-09-08 21:00:00,20.0,13,19.0,1009.0,cv,0.89,0,0
2014-09-08 22:00:00,19.0,12,18.0,1009.0,cv,1.78,0,0
2014-09-08 23:00:00,22.0,13,17.0,1009.0,cv,2.67,0,0
2014-09-09 00:00:00,30.0,13,17.0,1009.0,cv,3.56,0,0
2014-09-09 01:00:00,37.0,12,15.0,1009.0,NE,1.79,0,0
2014-09-09 02:00:00,39.0,13,15.0,1009.0,NE,2.68,0,0
2014-09-09 03:00:00,45.0,13,15.0,1009.0,NW,0.89,0,0
2014-09-09 04:00:00,42.0,12,14.0,1009.0,NW,1.78,0,0
2014-09-09 05:00:00,39.0,12,14.0,1010.0,cv,0.89,0,0
2014-09-09 06:00:00,25.0,12,14.0,1010.0,NW,1.79,0,0
2014-09-09 07:00:00,23.0,13,17.0,1010.0,NW,3.58,0,0
2014-09-09 08:00:00,17.0,12,21.0,1011.0,NW,5.37,0,0
2014-09-09 09:00:00,27.0,13,23.0,1011.0,NW,7.16,0,0
2014-09-09 10:00:00,19.0,11,24.0,1011.0,SE,1.79,0,0
2014-09-09 11:00:00,22.0,12,26.0,1011.0,cv,0.89,0,0
2014-09-09 12:00:00,31.0,13,27.0,1010.0,SE,1.79,0,0
2014-09-09 13:00:00,43.0,13,28.0,1010.0,SE,3.58,0,0
2014-09-09 14:00:00,54.0,14,28.0,1009.0,cv,1.79,0,0
2014-09-09 15:00:00,45.0,13,29.0,1009.0,SE,3.13,0,0
2014-09-09 16:00:00,44.0,13,29.0,1009.0,SE,6.26,0,0
2014-09-09 17:00:00,35.0,13,28.0,1009.0,SE,9.39,0,0
2014-09-09 18:00:00,41.0,14,27.0,1009.0,SE,11.18,0,0
2014-09-09 19:00:00,46.0,14,25.0,1009.0,SE,14.31,0,0
2014-09-09 20:00:00,47.0,17,21.0,1010.0,SE,15.2,0,0
2014-09-09 21:00:00,61.0,15,24.0,1011.0,SE,18.33,0,0
2014-09-09 22:00:00,80.0,15,22.0,1011.0,SE,21.46,0,0
2014-09-09 23:00:00,52.0,13,23.0,1012.0,SE,24.59,0,0
2014-09-10 00:00:00,41.0,15,20.0,1012.0,SE,26.38,0,0
2014-09-10 01:00:00,46.0,15,19.0,1012.0,NE,1.79,0,0
2014-09-10 02:00:00,44.0,16,18.0,1012.0,NE,3.58,0,0
2014-09-10 03:00:00,54.0,15,18.0,1013.0,cv,0.89,0,0
2014-09-10 04:00:00,59.0,16,18.0,1013.0,SE,1.79,0,0
2014-09-10 05:00:00,79.0,15,18.0,1013.0,SE,3.58,0,0
2014-09-10 06:00:00,115.0,15,17.0,1014.0,NE,0.89,0,0
2014-09-10 07:00:00,96.0,16,19.0,1014.0,cv,0.89,0,0
2014-09-10 08:00:00,108.0,15,21.0,1015.0,cv,1.78,0,0
2014-09-10 09:00:00,112.0,16,23.0,1015.0,cv,2.67,0,0
2014-09-10 10:00:00,118.0,16,24.0,1015.0,cv,3.56,0,0
2014-09-10 11:00:00,92.0,16,26.0,1015.0,SE,1.79,0,0
2014-09-10 12:00:00,74.0,16,27.0,1014.0,SE,3.58,0,0
2014-09-10 13:00:00,50.0,14,28.0,1014.0,SE,6.71,0,0
2014-09-10 14:00:00,36.0,13,28.0,1014.0,SE,10.73,0,0
2014-09-10 15:00:00,30.0,13,28.0,1013.0,SE,14.75,0,0
2014-09-10 16:00:00,38.0,14,28.0,1013.0,SE,18.77,0,0
2014-09-10 17:00:00,36.0,14,28.0,1013.0,SE,21.9,0,0
2014-09-10 18:00:00,43.0,14,26.0,1013.0,SE,25.03,0,0
2014-09-10 19:00:00,48.0,16,25.0,1013.0,SE,26.82,0,0
2014-09-10 20:00:00,57.0,16,23.0,1013.0,SE,28.61,0,0
2014-09-10 21:00:00,65.0,15,23.0,1014.0,SE,30.4,0,0
2014-09-10 22:00:00,83.0,15,22.0,1014.0,cv,0.89,0,0
2014-09-10 23:00:00,95.0,16,21.0,1015.0,SE,1.79,0,0
2014-09-11 00:00:00,82.0,15,21.0,1014.0,SE,3.58,0,0
2014-09-11 01:00:00,61.0,15,20.0,1014.0,SE,5.37,0,0
2014-09-11 02:00:00,73.0,15,19.0,1015.0,cv,0.89,0,0
2014-09-11 03:00:00,77.0,15,19.0,1015.0,cv,1.78,0,0
2014-09-11 04:00:00,86.0,15,19.0,1014.0,cv,2.67,0,0
2014-09-11 05:00:00,81.0,15,19.0,1014.0,cv,3.56,0,0
2014-09-11 06:00:00,81.0,15,19.0,1015.0,cv,4.01,0,0
2014-09-11 07:00:00,89.0,16,20.0,1015.0,cv,4.9,0,0
2014-09-11 08:00:00,91.0,15,21.0,1015.0,cv,5.79,0,0
2014-09-11 09:00:00,94.0,15,22.0,1015.0,SE,1.79,0,0
2014-09-11 10:00:00,108.0,17,23.0,1015.0,SE,3.58,0,0
2014-09-11 11:00:00,101.0,17,24.0,1014.0,SE,5.37,0,0
2014-09-11 12:00:00,93.0,17,25.0,1014.0,cv,0.89,0,0
2014-09-11 13:00:00,88.0,17,26.0,1013.0,NE,1.79,0,0
2014-09-11 14:00:00,84.0,17,26.0,1013.0,NE,3.58,0,0
2014-09-11 15:00:00,91.0,17,26.0,1013.0,NE,5.37,0,0
2014-09-11 16:00:00,92.0,18,25.0,1012.0,cv,0.89,0,0
2014-09-11 17:00:00,88.0,19,25.0,1012.0,cv,1.78,0,0
2014-09-11 18:00:00,116.0,19,24.0,1012.0,SE,1.79,0,1
2014-09-11 19:00:00,120.0,20,22.0,1013.0,NW,3.13,0,2
2014-09-11 20:00:00,124.0,19,21.0,1013.0,NW,8.05,0,0
2014-09-11 21:00:00,113.0,19,20.0,1014.0,cv,0.89,0,1
2014-09-11 22:00:00,104.0,19,20.0,1014.0,NW,3.13,0,0
2014-09-11 23:00:00,106.0,18,21.0,1014.0,NW,4.92,0,1
2014-09-12 00:00:00,121.0,19,20.0,1014.0,NW,6.71,0,0
2014-09-12 01:00:00,124.0,19,20.0,1014.0,cv,0.89,0,0
2014-09-12 02:00:00,135.0,19,20.0,1014.0,cv,1.78,0,0
2014-09-12 03:00:00,147.0,19,20.0,1014.0,cv,2.67,0,0
2014-09-12 04:00:00,82.0,19,20.0,1014.0,NW,1.79,0,1
2014-09-12 05:00:00,60.0,19,19.0,1014.0,cv,0.89,0,2
2014-09-12 06:00:00,60.0,18,19.0,1015.0,cv,1.78,0,3
2014-09-12 07:00:00,52.0,18,19.0,1015.0,cv,2.67,0,0
2014-09-12 08:00:00,54.0,18,20.0,1015.0,SE,0.89,0,0
2014-09-12 09:00:00,59.0,18,21.0,1016.0,SE,2.68,0,0
2014-09-12 10:00:00,59.0,18,21.0,1016.0,SE,3.57,0,0
2014-09-12 11:00:00,74.0,17,22.0,1016.0,cv,0.89,0,0
2014-09-12 12:00:00,68.0,17,23.0,1015.0,cv,2.68,0,0
2014-09-12 13:00:00,65.0,17,24.0,1015.0,cv,3.57,0,0
2014-09-12 14:00:00,68.0,17,24.0,1014.0,cv,4.46,0,0
2014-09-12 15:00:00,45.0,16,24.0,1014.0,SE,1.79,0,0
2014-09-12 16:00:00,36.0,16,24.0,1014.0,SE,4.92,0,0
2014-09-12 17:00:00,63.0,16,24.0,1014.0,SE,6.71,0,0
2014-09-12 18:00:00,54.0,16,23.0,1014.0,SE,8.5,0,0
2014-09-12 19:00:00,48.0,17,22.0,1014.0,SE,10.29,0,0
2014-09-12 20:00:00,57.0,17,22.0,1015.0,SE,12.08,0,0
2014-09-12 21:00:00,58.0,17,21.0,1015.0,SE,13.87,0,0
2014-09-12 22:00:00,63.0,16,22.0,1015.0,SE,15.66,0,0
2014-09-12 23:00:00,51.0,17,20.0,1015.0,cv,0.89,0,0
2014-09-13 00:00:00,52.0,18,20.0,1015.0,SE,0.89,0,0
2014-09-13 01:00:00,50.0,18,19.0,1015.0,SE,1.78,0,0
2014-09-13 02:00:00,54.0,18,19.0,1015.0,NE,0.89,0,0
2014-09-13 03:00:00,62.0,18,19.0,1015.0,NE,1.78,0,0
2014-09-13 04:00:00,64.0,18,19.0,1015.0,cv,0.89,0,0
2014-09-13 05:00:00,108.0,18,19.0,1015.0,cv,1.34,0,1
2014-09-13 06:00:00,95.0,18,19.0,1015.0,NE,0.89,0,0
2014-09-13 07:00:00,93.0,18,19.0,1015.0,NE,1.78,0,0
2014-09-13 08:00:00,94.0,18,20.0,1016.0,cv,0.89,0,0
2014-09-13 09:00:00,96.0,18,22.0,1016.0,SE,1.79,0,0
2014-09-13 10:00:00,51.0,16,24.0,1016.0,SE,3.58,0,0
2014-09-13 11:00:00,60.0,14,25.0,1015.0,SE,6.71,0,0
2014-09-13 12:00:00,50.0,14,25.0,1015.0,SE,9.84,0,0
2014-09-13 13:00:00,46.0,14,26.0,1014.0,SE,13.86,0,0
2014-09-13 14:00:00,39.0,13,27.0,1013.0,SE,17.88,0,0
2014-09-13 15:00:00,38.0,13,27.0,1013.0,SE,22.8,0,0
2014-09-13 16:00:00,47.0,13,27.0,1013.0,SE,27.72,0,0
2014-09-13 17:00:00,46.0,13,26.0,1012.0,SE,31.74,0,0
2014-09-13 18:00:00,48.0,13,25.0,1012.0,SE,34.87,0,0
2014-09-13 19:00:00,53.0,14,23.0,1013.0,SE,38.0,0,0
2014-09-13 20:00:00,67.0,13,24.0,1013.0,SE,41.13,0,0
2014-09-13 21:00:00,61.0,14,22.0,1014.0,SE,42.92,0,0
2014-09-13 22:00:00,73.0,16,19.0,1014.0,cv,0.89,0,0
2014-09-13 23:00:00,79.0,16,18.0,1014.0,cv,1.78,0,0
2014-09-14 00:00:00,74.0,17,19.0,1014.0,cv,2.67,0,0
2014-09-14 01:00:00,71.0,16,19.0,1014.0,SE,0.89,0,0
2014-09-14 02:00:00,76.0,16,18.0,1014.0,cv,0.89,0,0
2014-09-14 03:00:00,75.0,16,19.0,1014.0,SE,0.89,0,0
2014-09-14 04:00:00,78.0,17,19.0,1014.0,NE,1.79,0,0
2014-09-14 05:00:00,86.0,16,19.0,1015.0,NE,2.68,0,0
2014-09-14 06:00:00,95.0,16,19.0,1015.0,cv,0.89,0,0
2014-09-14 07:00:00,106.0,16,20.0,1016.0,NW,4.02,0,0
2014-09-14 08:00:00,79.0,16,20.0,1017.0,NW,8.04,0,0
2014-09-14 09:00:00,63.0,11,21.0,1017.0,NE,4.92,0,0
2014-09-14 10:00:00,49.0,8,22.0,1018.0,NE,8.94,0,0
2014-09-14 11:00:00,27.0,5,22.0,1018.0,NE,12.96,0,0
2014-09-14 12:00:00,11.0,3,22.0,1019.0,NE,17.88,0,0
2014-09-14 13:00:00,10.0,4,22.0,1019.0,NE,21.01,0,0
2014-09-14 14:00:00,6.0,6,22.0,1018.0,NE,24.14,0,0
2014-09-14 15:00:00,11.0,5,23.0,1018.0,NW,3.13,0,0
2014-09-14 16:00:00,12.0,6,24.0,1017.0,NW,6.26,0,0
2014-09-14 17:00:00,13.0,7,23.0,1018.0,cv,0.89,0,0
2014-09-14 18:00:00,10.0,11,20.0,1018.0,cv,1.78,0,0
2014-09-14 19:00:00,15.0,12,18.0,1018.0,SE,0.89,0,0
2014-09-14 20:00:00,23.0,12,18.0,1019.0,NE,0.89,0,0
2014-09-14 21:00:00,34.0,11,17.0,1019.0,SE,0.89,0,0
2014-09-14 22:00:00,36.0,13,17.0,1019.0,cv,0.45,0,0
2014-09-14 23:00:00,42.0,12,15.0,1019.0,NE,0.89,0,0
2014-09-15 00:00:00,42.0,12,14.0,1019.0,NW,0.89,0,0
2014-09-15 01:00:00,47.0,12,14.0,1019.0,cv,0.89,0,0
2014-09-15 02:00:00,47.0,12,14.0,1019.0,NW,0.89,0,0
2014-09-15 03:00:00,28.0,10,13.0,1019.0,NW,4.02,0,0
2014-09-15 04:00:00,20.0,10,13.0,1020.0,NW,8.04,0,0
2014-09-15 05:00:00,23.0,9,13.0,1020.0,NW,11.17,0,0
2014-09-15 06:00:00,16.0,9,11.0,1020.0,NW,14.3,0,0
2014-09-15 07:00:00,16.0,10,14.0,1020.0,NW,18.32,0,0
2014-09-15 08:00:00,15.0,9,18.0,1020.0,NW,22.34,0,0
2014-09-15 09:00:00,11.0,8,19.0,1021.0,NE,1.79,0,0
2014-09-15 10:00:00,11.0,5,23.0,1020.0,NW,3.13,0,0
2014-09-15 11:00:00,7.0,5,26.0,1019.0,NW,7.15,0,0
2014-09-15 12:00:00,4.0,-1,26.0,1019.0,NW,11.17,0,0
2014-09-15 13:00:00,3.0,0,28.0,1018.0,cv,1.79,0,0
2014-09-15 14:00:00,6.0,0,29.0,1017.0,NW,3.13,0,0
2014-09-15 15:00:00,8.0,-2,28.0,1016.0,NW,7.15,0,0
2014-09-15 16:00:00,6.0,-1,29.0,1016.0,NW,10.28,0,0
2014-09-15 17:00:00,11.0,0,27.0,1016.0,SE,4.02,0,0
2014-09-15 18:00:00,16.0,2,25.0,1015.0,SE,8.04,0,0
2014-09-15 19:00:00,18.0,4,24.0,1016.0,SE,12.96,0,0
2014-09-15 20:00:00,20.0,3,23.0,1016.0,SE,17.88,0,0
2014-09-15 21:00:00,25.0,4,22.0,1017.0,SE,21.9,0,0
2014-09-15 22:00:00,20.0,4,22.0,1017.0,SE,25.03,0,0
2014-09-15 23:00:00,26.0,8,16.0,1017.0,cv,0.89,0,0
2014-09-16 00:00:00,30.0,8,14.0,1017.0,SE,1.79,0,0
2014-09-16 01:00:00,34.0,9,14.0,1018.0,cv,0.89,0,0
2014-09-16 02:00:00,30.0,10,13.0,1018.0,NE,0.89,0,0
2014-09-16 03:00:00,53.0,10,13.0,1018.0,cv,0.89,0,0
2014-09-16 04:00:00,49.0,10,14.0,1018.0,NW,1.79,0,0
2014-09-16 05:00:00,33.0,8,12.0,1018.0,NW,5.81,0,0
2014-09-16 06:00:00,18.0,9,12.0,1018.0,NW,8.94,0,0
2014-09-16 07:00:00,0.0,9,15.0,1019.0,cv,0.89,0,0
2014-09-16 08:00:00,15.0,8,18.0,1019.0,NW,4.02,0,0
2014-09-16 09:00:00,20.0,7,19.0,1019.0,NE,1.79,0,0
2014-09-16 10:00:00,25.0,8,20.0,1019.0,NE,3.58,0,0
2014-09-16 11:00:00,19.0,8,20.0,1019.0,NE,5.37,0,0
2014-09-16 12:00:00,22.0,10,20.0,1018.0,SE,1.79,0,0
2014-09-16 13:00:00,30.0,10,21.0,1018.0,cv,0.89,0,0
2014-09-16 14:00:00,45.0,12,21.0,1018.0,cv,1.78,0,0
2014-09-16 15:00:00,69.0,11,21.0,1017.0,SE,0.89,0,0
2014-09-16 16:00:00,90.0,13,20.0,1018.0,cv,0.89,0,0
2014-09-16 17:00:00,98.0,13,20.0,1018.0,NE,0.89,0,0
2014-09-16 18:00:00,93.0,13,19.0,1018.0,cv,0.89,0,0
2014-09-16 19:00:00,64.0,13,18.0,1018.0,SE,1.79,0,0
2014-09-16 20:00:00,0.0,14,18.0,1018.0,SE,3.58,0,0
2014-09-16 21:00:00,56.0,12,19.0,1019.0,SE,6.71,0,0
2014-09-16 22:00:00,56.0,12,19.0,1019.0,SE,9.84,0,0
2014-09-16 23:00:00,68.0,13,18.0,1019.0,SE,11.63,0,0
2014-09-17 00:00:00,56.0,11,19.0,1019.0,SE,13.42,0,0
2014-09-17 01:00:00,30.0,9,19.0,1019.0,SE,15.21,0,0
2014-09-17 02:00:00,25.0,11,15.0,1020.0,cv,0.89,0,0
2014-09-17 03:00:00,16.0,11,15.0,1019.0,NE,0.89,0,0
2014-09-17 04:00:00,10.0,12,14.0,1019.0,cv,0.45,0,0
2014-09-17 05:00:00,13.0,11,14.0,1019.0,SE,1.79,0,0
2014-09-17 06:00:00,19.0,11,15.0,1020.0,SE,4.92,0,0
2014-09-17 07:00:00,25.0,10,17.0,1021.0,SE,8.05,0,0
2014-09-17 08:00:00,22.0,10,18.0,1021.0,cv,0.89,0,0
2014-09-17 09:00:00,18.0,11,19.0,1021.0,cv,2.68,0,0
2014-09-17 10:00:00,19.0,11,19.0,1021.0,NE,1.79,0,0
2014-09-17 11:00:00,29.0,11,20.0,1022.0,cv,0.89,0,0
2014-09-17 12:00:00,44.0,12,20.0,1021.0,cv,1.78,0,0
2014-09-17 13:00:00,75.0,12,21.0,1021.0,cv,2.67,0,0
2014-09-17 14:00:00,60.0,12,21.0,1020.0,cv,4.46,0,0
2014-09-17 15:00:00,60.0,13,22.0,1020.0,SE,3.13,0,0
2014-09-17 16:00:00,60.0,12,22.0,1019.0,SE,4.92,0,0
2014-09-17 17:00:00,38.0,12,22.0,1019.0,SE,8.05,0,0
2014-09-17 18:00:00,35.0,12,20.0,1020.0,SE,9.84,0,0
2014-09-17 19:00:00,32.0,12,17.0,1020.0,SE,11.63,0,0
2014-09-17 20:00:00,41.0,12,19.0,1021.0,SE,14.76,0,0
2014-09-17 21:00:00,49.0,12,17.0,1021.0,cv,0.89,0,0
2014-09-17 22:00:00,49.0,13,15.0,1021.0,SE,1.79,0,0
2014-09-17 23:00:00,55.0,12,15.0,1021.0,cv,0.89,0,0
2014-09-18 00:00:00,56.0,13,13.0,1021.0,NE,0.89,0,0
2014-09-18 01:00:00,62.0,12,13.0,1021.0,NE,1.78,0,0
2014-09-18 02:00:00,80.0,12,13.0,1021.0,cv,0.45,0,0
2014-09-18 03:00:00,99.0,12,13.0,1021.0,cv,1.34,0,0
2014-09-18 04:00:00,104.0,11,11.0,1021.0,NW,3.13,0,0
2014-09-18 05:00:00,99.0,11,12.0,1021.0,NW,7.15,0,0
2014-09-18 06:00:00,97.0,11,12.0,1021.0,NW,10.28,0,0
2014-09-18 07:00:00,108.0,12,14.0,1021.0,NW,13.41,0,0
2014-09-18 08:00:00,99.0,12,17.0,1022.0,NW,16.54,0,0
2014-09-18 09:00:00,119.0,12,20.0,1022.0,NW,19.67,0,0
2014-09-18 10:00:00,93.0,12,22.0,1022.0,NW,21.46,0,0
2014-09-18 11:00:00,78.0,10,23.0,1021.0,cv,0.89,0,0
2014-09-18 12:00:00,67.0,11,26.0,1020.0,NW,1.79,0,0
2014-09-18 13:00:00,69.0,12,26.0,1019.0,cv,0.89,0,0
2014-09-18 14:00:00,51.0,9,27.0,1018.0,SE,3.13,0,0
2014-09-18 15:00:00,41.0,6,28.0,1017.0,SE,6.26,0,0
2014-09-18 16:00:00,34.0,6,28.0,1017.0,SE,8.05,0,0
2014-09-18 17:00:00,21.0,7,26.0,1016.0,SE,9.84,0,0
2014-09-18 18:00:00,27.0,7,24.0,1016.0,SE,11.63,0,0
2014-09-18 19:00:00,34.0,9,21.0,1016.0,SE,13.42,0,0
2014-09-18 20:00:00,37.0,9,19.0,1017.0,SE,15.21,0,0
2014-09-18 21:00:00,51.0,9,19.0,1017.0,SE,17.0,0,0
2014-09-18 22:00:00,61.0,9,21.0,1017.0,SE,20.13,0,0
2014-09-18 23:00:00,63.0,10,21.0,1017.0,SE,23.26,0,0
2014-09-19 00:00:00,59.0,12,15.0,1016.0,SE,25.05,0,0
2014-09-19 01:00:00,70.0,12,15.0,1016.0,SE,25.94,0,0
2014-09-19 02:00:00,78.0,11,14.0,1015.0,NE,0.89,0,0
2014-09-19 03:00:00,84.0,11,13.0,1015.0,cv,0.89,0,0
2014-09-19 04:00:00,97.0,11,13.0,1014.0,NE,1.79,0,0
2014-09-19 05:00:00,110.0,10,12.0,1014.0,NE,2.68,0,0
2014-09-19 06:00:00,106.0,11,13.0,1014.0,NE,3.57,0,0
2014-09-19 07:00:00,92.0,11,14.0,1015.0,NE,4.46,0,0
2014-09-19 08:00:00,110.0,13,16.0,1014.0,SE,1.79,0,0
2014-09-19 09:00:00,121.0,15,18.0,1014.0,SE,3.58,0,0
2014-09-19 10:00:00,136.0,15,20.0,1014.0,SE,5.37,0,0
2014-09-19 11:00:00,150.0,15,21.0,1013.0,cv,1.79,0,0
2014-09-19 12:00:00,118.0,14,24.0,1012.0,cv,4.92,0,0
2014-09-19 13:00:00,91.0,14,24.0,1011.0,SE,3.13,0,0
2014-09-19 14:00:00,86.0,14,24.0,1010.0,SE,6.26,0,0
2014-09-19 15:00:00,67.0,14,25.0,1009.0,SE,10.28,0,0
2014-09-19 16:00:00,60.0,15,24.0,1009.0,SE,14.3,0,0
2014-09-19 17:00:00,53.0,14,24.0,1009.0,SE,16.09,0,0
2014-09-19 18:00:00,53.0,15,23.0,1010.0,NE,3.13,0,0
2014-09-19 19:00:00,0.0,17,19.0,1010.0,SE,3.13,0,1
